날짜,종가,시가,고가,저가,거래량,변동 %,RSI(14),"MACD(12,26)",MACD_SIGNAL(9),MACD_HIST,외국인소진율
2023-04-19,65500,65500,65800,65300,10255985.0,-0.152439,60.612732,1092.541844,1008.966721,83.575123,51.58
2023-04-20,65300,65100,65300,64600,9501169.0,-0.305344,59.159426,1041.687594,1015.510895,26.176699,51.61
2023-04-21,65700,65800,65900,65400,10538622.0,0.612557,61.164967,1021.88227,1016.78517,5.0971,51.65
2023-04-24,65200,65300,65700,64800,12986581.0,-0.761035,57.372366,954.833856,1004.394907,-49.561052,51.7
2023-04-25,63600,65300,65400,63400,16193271.0,-2.453988,47.271309,763.786422,956.27321,-192.486788,51.68
2023-04-26,64100,63600,64300,63300,12664541.0,0.786164,50.220797,645.287305,894.076029,-248.788724,51.73
2023-04-27,64600,64100,65000,63300,14779601.0,0.780031,53.049115,584.978455,832.256514,-247.278059,51.8
2023-04-28,65500,65200,65900,65000,19699481.0,1.393189,57.707166,602.856382,786.376488,-183.520106,51.87
2023-05-02,65700,66000,66300,65100,14396948.0,0.305344,58.688029,625.947563,754.290703,-128.34314,51.89
2023-05-03,65400,65100,65600,64900,8876749.0,-0.456621,56.568721,612.974015,726.027365,-113.053351,51.93
2023-05-04,65100,65600,65700,64700,9791064.0,-0.458716,54.451158,571.892471,695.200386,-123.307916,51.95
2023-05-08,65900,66300,66300,65400,9405365.0,1.228879,58.872423,597.006447,675.561598,-78.555152,51.97
2023-05-09,65300,65800,65800,65100,9366861.0,-0.91047,54.592389,562.015898,652.852458,-90.83656,51.96
2023-05-10,64600,65500,65500,64300,13057727.0,-1.071975,50.023209,472.356456,616.753258,-144.396802,51.94
2023-05-11,64200,64700,65100,64200,11648905.0,-0.619195,47.572945,364.818642,566.366335,-201.547692,51.93
2023-05-12,64100,63700,64600,63600,8693913.0,-0.155763,46.953737,268.430684,506.779205,-238.34852,51.94
2023-05-15,64500,64100,64600,63900,8172021.0,0.624025,49.770066,221.762846,449.775933,-228.013087,51.94
2023-05-16,65400,65800,65900,65300,12334657.0,1.395349,55.495399,254.467385,410.714223,-156.246838,51.99
2023-05-17,65000,65900,65900,64800,10745504.0,-0.611621,52.624435,245.281854,377.627749,-132.345896,51.99
2023-05-18,66200,66000,66200,65700,14431704.0,1.846154,59.408792,331.016474,368.305494,-37.289021,52.08
2023-05-19,68400,67800,68400,67500,20349345.0,3.323263,68.355747,569.91378,408.627151,161.286629,52.19
2023-05-22,68500,68400,69000,68000,14470308.0,0.146199,68.693531,758.566499,478.615021,279.951478,52.19
2023-05-23,68400,68500,68700,68100,8561643.0,-0.145985,67.912837,889.749494,560.841916,328.907579,52.18
2023-05-24,68500,68100,68700,68000,8192896.0,0.146199,68.300807,990.365808,646.746694,343.619114,52.2
2023-05-25,68800,69900,70000,68700,14231160.0,0.437956,69.492539,1081.841656,733.765686,348.07597,52.21
2023-05-26,70300,69800,70400,69500,19549511.0,2.180233,74.628596,1260.840208,839.180591,421.659617,52.34
2023-05-30,72300,71300,72300,71200,27476897.0,2.84495,79.567848,1546.256849,980.595842,565.661007,52.45
2023-05-31,71400,72400,72500,71000,25666087.0,-1.244813,72.708265,1680.457843,1120.568243,559.8896,52.48
2023-06-01,70900,70900,71600,70600,14669296.0,-0.70028,69.141996,1726.564515,1241.767497,484.797018,52.49
2023-06-02,72200,71700,72200,71600,12161798.0,1.833568,72.868203,1846.715731,1362.757144,483.958587,52.54
2023-06-05,71700,72700,72700,71400,12686829.0,-0.692521,69.397219,1879.920066,1466.189728,413.730338,52.54
2023-06-07,71000,71300,71600,70800,14796613.0,-0.97629,64.747265,1828.670812,1538.685945,289.984867,52.52
2023-06-08,70900,70400,70900,70000,19165568.0,-0.140845,64.086632,1759.701501,1582.889056,176.812445,52.52
2023-06-09,72000,71100,72300,70800,15050209.0,1.551481,67.959366,1773.361425,1620.98353,152.377895,52.57
2023-06-12,71000,72100,72400,70800,12064287.0,-1.388889,61.469804,1684.082318,1633.603288,50.479031,52.52
2023-06-13,72000,71700,72200,71600,13227285.0,1.408451,65.062666,1674.714559,1641.825542,32.889017,52.54
2023-06-14,71900,72100,72200,71100,12541046.0,-0.138889,64.415797,1640.312872,1641.523008,-1.210136,52.55
2023-06-15,71500,72100,72300,71300,13614994.0,-0.556328,61.77029,1562.758127,1625.770032,-63.011905,52.53
2023-06-16,71800,71800,71900,70900,15373696.0,0.41958,62.997704,1508.118277,1602.239681,-94.121404,52.56
2023-06-19,71200,71300,71700,70900,11100887.0,-0.835655,58.923057,1400.259497,1561.843644,-161.584147,52.57
2023-06-20,71400,70700,71400,70400,11557883.0,0.280899,59.855148,1315.751797,1512.625275,-196.873477,52.59
2023-06-21,70500,70700,71200,70400,10626603.0,-1.260504,53.925218,1162.752867,1442.650793,-279.897926,52.57
2023-06-22,71300,70200,71500,70100,11411007.0,1.134752,57.91633,1093.448829,1372.8104,-279.361571,52.59
2023-06-23,71600,72000,72200,71600,12329484.0,0.420757,59.338748,1050.621462,1308.372613,-257.75115,52.67
2023-06-26,72400,71700,72500,71500,10541901.0,1.117318,62.936366,1068.912027,1260.480495,-191.568468,52.73
2023-06-27,72600,72500,72600,72000,9442997.0,0.276243,63.798715,1087.015324,1225.787461,-138.772137,52.77
2023-06-28,72700,72600,72700,72000,8783093.0,0.137741,64.246641,1096.788388,1199.987647,-103.199259,52.75
2023-06-29,72400,73100,73400,72400,12229967.0,-0.412655,61.777101,1068.01471,1173.593059,-105.578349,52.79
2023-06-30,72200,72500,72700,71700,11694765.0,-0.276243,60.118035,1017.345706,1142.343588,-124.997883,52.79
2023-07-03,73000,72700,73200,72600,10722181.0,1.108033,64.253415,1029.871749,1119.849221,-89.977472,52.77
2023-07-04,73000,73400,73600,72900,10214350.0,0.0,64.253415,1027.94917,1101.469211,-73.52004,52.81
2023-07-05,72000,73000,73300,71900,12310610.0,-1.369863,55.856966,934.956276,1068.166624,-133.210347,52.83
2023-07-06,71600,71900,72400,71500,14777667.0,-0.555556,52.880249,819.534991,1018.440297,-198.905306,52.85
2023-07-07,69900,71100,71400,69800,17308877.0,-2.374302,42.511232,584.153244,931.582887,-347.429643,52.83
2023-07-10,69500,70000,70400,69200,11713926.0,-0.572246,40.498974,361.171496,817.500608,-456.329112,52.83
2023-07-11,71500,70200,71500,70100,12177392.0,2.877698,52.584269,341.898942,722.380275,-380.481333,52.87
2023-07-12,71900,71200,72000,71100,10375581.0,0.559441,54.571621,354.81191,648.866602,-294.054692,52.9
2023-07-13,71900,72400,72600,71900,14417279.0,0.0,54.571621,360.885467,591.270375,-230.384908,52.91
2023-07-14,73400,72500,73400,72400,15882519.0,2.086231,61.575807,481.189416,569.254183,-88.064767,52.99
2023-07-17,73300,73200,73500,72800,10060049.0,-0.13624,60.901663,561.9838,567.800107,-5.816307,53.02
2023-07-18,72000,73200,73500,72000,11697900.0,-1.773533,52.807587,515.176165,557.275318,-42.099153,52.99
2023-07-19,71700,72700,72800,71300,10896412.0,-0.416667,51.119152,448.700939,535.560442,-86.859503,52.99
2023-07-20,71000,71100,71500,70800,9732730.0,-0.97629,47.317509,335.665353,495.581424,-159.916072,53.01
2023-07-21,70300,70400,70400,69400,16528926.0,-0.985915,43.808902,187.439006,433.952941,-246.513935,52.95
2023-07-24,70400,70100,70900,69900,13418597.0,0.142248,44.442685,77.148404,362.592033,-285.44363,53.01
2023-07-25,70000,70000,70500,69800,14314945.0,-0.568182,42.383412,-42.049628,281.663701,-323.713329,53.02
2023-07-26,69800,69800,70600,68100,30016221.0,-0.285714,41.351693,-150.913618,195.148237,-346.061855,53.0
2023-07-27,71700,69900,71700,69300,24261179.0,2.722063,53.045397,-82.919152,139.534759,-222.453911,53.02
2023-07-28,70600,71800,72400,70100,19420683.0,-1.53417,47.180229,-116.451475,88.337513,-204.788988,53.02
2023-07-31,69800,70900,71000,69800,13035420.0,-1.133144,43.420078,-205.21382,29.627246,-234.841066,53.01
2023-08-01,71100,70100,71200,70000,12299254.0,1.862464,50.34544,-168.714644,-10.041132,-158.673512,53.03
2023-08-02,69900,70700,71000,69800,13835020.0,-1.687764,44.884145,-233.922246,-54.817355,-179.104891,53.03
2023-08-03,68800,69900,70200,68500,20087090.0,-1.573677,40.542609,-370.09433,-117.87275,-252.22158,53.02
2023-08-04,68300,68800,69100,68200,12360193.0,-0.726744,38.709736,-512.450301,-196.78826,-315.662041,52.99
2023-08-07,68500,67700,69200,67600,10968505.0,0.292826,39.88053,-602.188451,-277.868298,-324.320153,53.02
2023-08-08,67600,69000,69100,67400,14664709.0,-1.313869,36.501464,-737.428444,-369.780328,-367.648117,53.04
2023-08-09,68900,68000,69600,67900,17259673.0,1.923077,43.896063,-731.278257,-442.079913,-289.198344,53.09
2023-08-10,68000,68300,68500,67800,10227311.0,-1.306241,40.38934,-789.920951,-511.648121,-278.27283,53.08
2023-08-11,67500,68400,68800,67500,9781038.0,-0.735294,38.546964,-866.750173,-582.668531,-284.081642,53.05
2023-08-14,67300,67500,67900,66900,9352343.0,-0.296296,37.804123,-933.020929,-652.739011,-280.281918,53.06
2023-08-16,67000,66700,67100,66300,13174578.0,-0.445765,36.662805,-998.241369,-721.839483,-276.401886,53.06
2023-08-17,66700,66300,66800,66000,10778652.0,-0.447761,35.508335,-1061.895657,-789.850717,-272.04494,53.05
2023-08-18,66300,66000,66700,65800,11745006.0,-0.5997,33.972286,-1131.574708,-858.195516,-273.379192,53.06
2023-08-21,66600,66600,67100,66300,9720067.0,0.452489,36.201398,-1149.339495,-916.424311,-232.915183,53.06
2023-08-22,66600,67200,67700,66300,10500242.0,0.0,36.201398,-1150.159889,-963.171427,-186.988462,53.06
2023-08-23,67100,66700,67100,66400,9549352.0,0.750751,40.109634,-1097.809373,-990.099016,-107.710357,53.07
2023-08-24,68200,68300,68700,67900,15044463.0,1.639344,47.700243,-956.534075,-983.386028,26.851953,53.08
2023-08-25,67100,67100,67400,66900,7032462.0,-1.612903,41.971506,-922.696915,-971.248205,48.55129,53.08
2023-08-28,66800,66800,67000,66500,5824628.0,-0.447094,40.541457,-909.602879,-958.91914,49.316261,53.05
2023-08-29,66800,66900,67200,66600,9114352.0,0.0,40.541457,-888.978174,-944.930947,55.952773,53.04
2023-08-30,67100,67300,67700,67100,9181223.0,0.449102,42.801669,-838.756788,-923.696115,84.939327,53.05
2023-08-31,66900,67100,67200,66400,15964630.0,-0.298063,41.664578,-805.805482,-900.117989,94.312506,53.01
2023-09-01,71000,66800,71000,66700,29738235.0,6.12855,63.230274,-443.740437,-808.842478,365.102042,53.14
2023-09-04,71200,72900,72900,70700,26286495.0,0.28169,63.930759,-139.059954,-674.885973,535.826019,53.2
2023-09-05,70700,70900,71500,70200,12330239.0,-0.702247,60.811722,61.348514,-527.639076,588.98759,53.23
2023-09-06,70000,70700,70800,69700,11414620.0,-0.990099,56.645085,161.824112,-389.746438,551.57055,53.24
2023-09-07,70400,70000,70600,69600,13741241.0,0.571429,58.399156,270.608992,-257.675352,528.284344,53.26
2023-09-08,70300,70200,70300,69600,10688118.0,-0.142045,57.769889,344.77824,-137.184634,481.962874,53.27
2023-09-11,70800,70400,70800,70000,11785462.0,0.711238,60.085743,438.844993,-21.978708,460.823701,53.28
2023-09-12,70500,70800,71000,70400,11688599.0,-0.423729,58.029503,483.611309,79.139295,404.472014,53.29
2023-09-13,70900,71100,71600,70300,15955797.0,0.567376,59.995292,545.082226,172.327881,372.754345,53.29
2023-09-14,71700,71200,71800,70800,21041407.0,1.12835,63.661172,650.849101,268.032125,382.816976,53.21
2023-09-15,72000,71700,72300,71400,17823512.0,0.41841,64.957971,750.229427,364.471586,385.757841,53.18
2023-09-18,70200,71300,71700,70200,16040727.0,-2.5,52.786107,675.952139,426.767696,249.184442,53.17
2023-09-19,69800,70400,70800,69600,11820188.0,-0.569801,50.520601,578.145692,457.043295,121.102397,53.18
2023-09-20,69600,70000,70300,69500,10873015.0,-0.286533,49.379441,478.973739,461.429384,17.544355,53.17
2023-09-21,68900,69200,69800,68800,10796336.0,-1.005747,45.505158,339.976069,437.138721,-97.162652,53.19
2023-09-22,68800,68300,68900,68300,9897840.0,-0.145138,44.962431,219.223181,393.555613,-174.332432,53.18
2023-09-25,69400,68500,69700,68500,13582516.0,0.872093,48.900417,169.981196,348.84073,-178.859534,53.18
2023-09-26,68600,70000,70000,68400,13143470.0,-1.152738,44.344478,65.646522,292.201888,-226.555366,53.19
2023-09-27,68400,68600,69100,68200,14886491.0,-0.291545,43.259376,-32.799693,227.201572,-260.001265,53.2
2023-10-04,67500,67400,67700,66700,23361149.0,-1.315789,38.673319,-181.351005,145.491056,-326.842061,53.17
2023-10-05,66700,67300,67400,66700,16108313.0,-1.185185,35.110242,-359.488346,44.495176,-403.983522,53.13
2023-10-06,66000,67100,67300,66000,14386527.0,-1.049475,32.305559,-550.798361,-74.563532,-476.23483,53.05
2023-10-10,66400,66200,67600,66200,19889202.0,0.606061,35.477379,-662.499389,-192.150703,-470.348686,52.99
2023-10-11,68200,68600,69400,67900,25209349.0,2.710843,47.41717,-598.874845,-273.495532,-325.379314,52.99
2023-10-12,68900,68600,69700,68200,19311380.0,1.026393,51.199175,-486.361316,-316.068688,-170.292627,52.99
2023-10-13,68000,68000,68500,67700,9724086.0,-1.306241,46.562141,-464.461983,-345.747347,-118.714635,52.98
2023-10-16,67300,67900,68500,66800,12599299.0,-1.029412,43.278964,-497.851827,-376.168243,-121.683584,52.95
2023-10-17,69400,67700,69900,67400,17299253.0,3.120357,53.802976,-350.817069,-371.098008,20.280939,53.01
2023-10-18,70500,68900,70500,68800,16493184.0,1.585014,58.180003,-143.871694,-325.652745,181.781052,53.09
2023-10-19,69500,69700,70000,69400,13985012.0,-1.41844,53.241373,-59.86752,-272.4957,212.62818,53.11
2023-10-20,68800,68900,69200,68100,15204495.0,-1.007194,50.039332,-49.210489,-227.838658,178.628169,53.12
2023-10-23,68400,68700,69100,68200,11625959.0,-0.581395,48.25345,-72.208992,-196.712725,124.503733,53.09
2023-10-24,68500,68700,68800,67700,12791710.0,0.146199,48.745936,-81.42766,-173.655712,92.228052,53.09
2023-10-25,68000,68800,68800,67900,10610703.0,-0.729927,46.369636,-127.608352,-164.44624,36.837888,53.08
2023-10-26,66700,67000,67900,66700,15517624.0,-1.911765,40.800517,-266.039283,-184.764849,-81.274435,53.07
2023-10-27,67300,67100,67300,66700,11334726.0,0.89955,44.135411,-323.601531,-212.532185,-111.069346,53.06
2023-10-30,67300,66800,67800,66700,10139270.0,0.0,44.135411,-365.012392,-243.028227,-121.984165,53.08
2023-10-31,66900,67600,68300,66900,14488892.0,-0.594354,42.293308,-425.205945,-279.46377,-145.742175,53.07
2023-11-01,68600,67500,68900,67300,13775256.0,2.541106,51.548895,-331.907949,-289.952606,-41.955343,53.06
2023-11-02,69700,70000,70000,69400,16350031.0,1.603499,56.419657,-167.279513,-265.417987,98.138474,53.11
2023-11-03,69600,69700,70200,69500,10322234.0,-0.143472,55.869784,-44.36801,-221.207992,176.839982,53.13
2023-11-06,70900,69800,70900,69300,22228489.0,1.867816,61.168214,156.139499,-145.738494,301.877993,53.11
2023-11-07,70900,70600,70900,70000,17228731.0,0.0,61.168214,311.452909,-54.300213,365.753122,53.16
2023-11-08,69900,71300,71400,69700,12901310.0,-1.410437,55.250262,349.815804,26.52299,323.292813,53.16
2023-11-09,70300,69900,70800,69600,12301373.0,0.572246,57.040653,407.79453,102.777298,305.017232,53.21
2023-11-10,70500,70000,70500,69500,9684347.0,0.284495,57.946621,464.526642,175.127167,289.399476,53.21
2023-11-13,70400,71300,71300,70300,9246919.0,-0.141844,57.295991,495.70392,239.242518,256.461402,53.22
2023-11-14,70800,71000,71100,70600,9567984.0,0.568182,59.266172,546.390346,300.672083,245.718263,53.24
2023-11-15,72200,71600,72200,71500,20148677.0,1.977401,65.300317,691.556175,378.848902,312.707273,53.33
2023-11-16,72800,72500,73000,72300,15860451.0,0.831025,67.520925,845.272352,472.133592,373.13876,53.42
2023-11-17,72500,72300,73000,72300,11494644.0,-0.412088,65.271734,932.140897,564.135053,368.005844,53.46
2023-11-20,72700,72100,73000,72100,10610157.0,0.275862,66.082883,1005.532026,652.414448,353.117579,53.47
2023-11-21,72800,73100,73400,72700,9712881.0,0.137552,66.504155,1059.550352,733.841629,325.708724,53.5
2023-11-22,72800,72200,73000,71900,11105143.0,0.0,66.504155,1089.797755,805.032854,284.764901,53.54
2023-11-23,72400,73000,73200,72200,6775614.0,-0.549451,62.880954,1069.167682,857.859819,211.307863,53.55
2023-11-24,71700,72400,72600,71700,6676685.0,-0.966851,57.025807,984.979817,883.283819,101.695998,53.55
2023-11-27,71300,71500,72100,71100,9113857.0,-0.55788,53.935242,875.886991,881.804453,-5.917463,53.54
2023-11-28,72700,71400,72700,71300,13283081.0,1.963534,61.749031,892.114696,883.866502,8.248194,53.55
2023-11-29,72700,72400,72800,72200,9283933.0,0.0,61.749031,894.662162,886.025634,8.636528,53.59
2023-11-30,72800,72700,72800,72200,15783714.0,0.137552,62.27908,894.439667,887.70844,6.731226,53.58
2023-12-01,72000,72400,72500,71700,9871284.0,-1.098901,55.636887,820.254639,874.21768,-53.963041,53.58
2023-12-04,72600,72800,72900,72400,10229267.0,0.833333,59.155331,800.648083,859.503761,-58.855678,53.61
2023-12-05,71200,72300,72400,71200,12129682.0,-1.928375,49.325206,664.481714,820.499351,-156.017637,53.59
2023-12-06,71700,71800,72100,71600,8123087.0,0.702247,52.369436,590.112261,774.421933,-184.309672,53.61
2023-12-07,71500,71800,71900,71100,8862017.0,-0.27894,51.048407,509.166253,721.370797,-212.204544,53.64
2023-12-08,72600,72100,72800,71900,10859463.0,1.538462,57.411576,527.69384,682.635406,-154.941566,53.63
2023-12-11,73000,72800,73000,72200,9861960.0,0.550964,59.474517,568.104982,659.729321,-91.624339,53.7
2023-12-12,73500,73300,73500,73100,13758646.0,0.684932,61.955275,633.178042,654.419065,-21.241023,53.69
2023-12-13,72800,73300,73500,72800,13116766.0,-0.952381,56.720379,621.105049,647.756262,-26.651213,53.71
2023-12-14,73100,74100,74300,72500,27567593.0,0.412088,58.34483,628.499655,643.904941,-15.405285,53.8
2023-12-15,73300,73800,74000,73200,15419815.0,0.273598,59.437873,643.085177,643.740988,-0.655811,53.82
2023-12-18,72900,73300,73400,72800,9690551.0,-0.545703,56.258294,615.275142,638.047819,-22.772677,53.82
2023-12-19,73400,73000,73400,72800,8907632.0,0.685871,59.196602,626.36101,635.710457,-9.349447,53.83
2023-12-20,74800,74200,74900,73800,16870156.0,1.907357,66.069431,739.589414,656.486248,83.103166,53.86
2023-12-21,75000,74600,75000,74300,13478766.0,0.26738,66.926481,835.827173,692.354433,143.47274,53.9
2023-12-22,75900,75800,76300,75400,14515608.0,1.2,70.533443,973.496902,748.582927,224.913975,53.92
2023-12-26,76600,76100,76700,75700,13164909.0,0.922266,72.999865,1126.104275,824.087197,302.017079,53.91
2023-12-27,78000,76700,78000,76500,20651042.0,1.827676,77.123999,1344.516271,928.173012,416.34326,53.99
2023-12-28,78500,77700,78500,77500,17797536.0,0.641026,78.393348,1540.200698,1050.578549,489.622149,54.0
2024-01-02,79600,78200,79800,78200,17142847.0,1.401274,80.903817,1763.71185,1193.205209,570.506641,54.05
2024-01-03,77000,78500,78800,77000,21753644.0,-3.266332,62.437569,1711.320738,1296.828315,414.492423,54.04
2024-01-04,76600,76100,77300,76100,15324439.0,-0.519481,60.162438,1618.862508,1361.235153,257.627354,54.05
2024-01-05,76600,76700,77100,76400,11304316.0,0.0,60.162438,1527.975148,1394.583152,133.391995,54.06
2024-01-08,76500,77000,77500,76400,11088724.0,-0.130548,59.533466,1431.377072,1401.941936,29.435136,54.07
2024-01-09,74700,77400,77700,74300,26019249.0,-2.352941,49.501596,1195.793086,1360.712166,-164.91908,54.03
2024-01-10,73600,75000,75200,73200,20259529.0,-1.472557,44.559963,909.842178,1270.538168,-360.69599,54.0
2024-01-11,73200,72900,73600,72700,57691266.0,-0.543478,42.883502,643.529163,1145.136367,-501.607204,54.44
2024-01-12,73100,73000,74100,72800,13038939.0,-0.136612,42.453484,419.568491,1000.022792,-580.454301,54.23
